user_id,reg_time,max_duration,min_duration,avg_duration,last_session_closed,total_payment_PU,avg_payment_PPU,avg_payment,max_lvl,last_lvl_up_time
650903485,2020-10-10 13:29:35.268000,3903.914,19.541,744.09,2020-10-20 12:59:48.712000+00:00,,,,10.0,2020-10-19 14:27:47.545003
327002427,2020-10-06 20:18:12.950000,1410.48,214.738,811.54,2020-10-11 03:29:29.010000+00:00,,,,6.0,2020-10-10 08:55:36.260003
332923549,2020-10-10 14:32:42.067000,1276.304,1276.304,1276.3,2020-10-10 21:53:58.872000+00:00,,,,4.0,2020-10-10 14:44:52.127000
649118068,2020-10-10 14:51:25.223000,763.612,377.886,570.75,2020-10-11 23:43:31.067000+00:00,,,,3.0,2020-10-11 16:34:09.628003
166477778,2020-10-08 01:45:46.042000,6628.414,85.519,1357.86,2020-10-11 15:07:35.786000+00:00,,,,10.0,2020-10-10 01:29:29.017004
311218153,2020-10-08 16:56:16.474000,0.0,0.0,0.0,2020-10-08 23:56:49.664000+00:00,,,,,
23267387,2020-10-08 22:53:16.630000,3944.977,3944.977,3944.98,2020-10-09 06:59:01.608000+00:00,,,,7.0,2020-10-08 23:51:16.466003
954071728,2020-10-09 05:31:41.344000,87.754,87.754,87.75,2020-10-09 12:33:09.599000+00:00,,,,,
456605674,2020-10-09 05:57:03.406000,1561.507,239.513,900.51,2020-10-12 05:34:53.635000+00:00,,,,7.0,2020-10-09 06:21:41.418004
468091386,2020-10-09 08:54:31.816000,31.992,31.992,31.99,2020-10-09 15:55:04.227000+00:00,,,,,
653608429,2020-10-09 09:19:46.395000,2502.717,83.343,927.43,2020-10-14 04:45:21.802000+00:00,,,,8.0,2020-10-11 20:47:42.247003
123378228,2020-10-09 10:20:45.385000,924.586,924.586,924.59,2020-10-09 17:36:10.474000+00:00,,,,3.0,2020-10-09 10:28:32.462003
696897591,2020-10-09 10:32:52.597000,2843.945,232.83,1508.42,2020-10-15 10:12:42.528000+00:00,,,,9.0,2020-10-12 12:30:42.461004
696782199,2020-10-09 10:54:55.871000,119.71,119.71,119.71,2020-10-09 17:56:56.082000+00:00,,,,,
561644019,2020-10-09 11:23:18.968000,2172.414,2172.414,2172.41,2020-10-09 18:59:31.883000+00:00,,,,4.0,2020-10-09 11:43:02.265004
334194546,2020-10-09 11:37:39.952000,3556.204,191.86,1117.71,2020-10-17 17:59:31.418000+00:00,,,,11.0,2020-10-13 08:06:14.096004
326444831,2020-10-09 13:50:47.602000,365.687,365.687,365.69,2020-10-09 20:56:53.790000+00:00,,,,2.0,2020-10-09 13:53:49.628003
427593228,2020-10-09 15:56:26.769000,3825.574,0.0,1134.75,2020-10-19 14:35:13.252000+00:00,,,,12.0,2020-10-15 01:14:33.693003
189289366,2020-10-10 18:47:50.968000,351.642,351.642,351.64,2020-10-11 01:53:43.111000+00:00,,,,,
781439740,2020-10-10 20:54:51.041000,1739.603,0.0,451.65,2020-10-12 04:27:21.889000+00:00,,,,4.0,2020-10-10 21:13:18.363006
238503333,2020-10-10 21:40:50.516000,3691.747,4.052,535.14,2020-10-20 16:51:47.402000+00:00,,,,12.0,2020-10-20 05:52:28.116003
995401053,2020-10-09 19:40:07.184000,1545.014,1545.014,1545.01,2020-10-10 03:05:52.469000+00:00,,,,4.0,2020-10-09 19:57:30.882003
99245709,2020-10-09 20:18:01.229000,1680.71,65.247,388.68,2020-10-19 12:42:25.155000+00:00,,,,7.0,2020-10-19 05:48:01.447003
341390664,2020-10-09 21:01:17.607000,198.438,198.438,198.44,2020-10-10 04:04:36.046000+00:00,,,,2.0,2020-10-09 21:04:27.756003
22789505,2020-10-09 21:59:03.097000,2160.024,16.519,729.85,2020-10-16 01:31:20.624000+00:00,,,,5.0,2020-10-09 22:35:03.121003
192848724,2020-10-09 22:08:51.703000,1824.976,37.186,733.74,2020-10-13 04:23:05.482000+00:00,,,,7.0,2020-10-11 19:07:56.771003
949480844,2020-10-09 22:39:05.579000,182.574,182.574,182.57,2020-10-10 05:42:08.154000+00:00,,,,,
106889293,2020-10-09 22:54:20.001000,1443.028,201.983,786.41,2020-10-11 06:39:15.922000+00:00,,,,5.0,2020-10-09 23:17:34.504003
461909478,2020-10-09 23:43:25.297000,3503.488,396.441,921.81,2020-10-19 14:15:03.584000+00:00,,,,11.0,2020-10-19 07:08:46.083003
364636683,2020-10-09 23:58:32.978000,0.0,0.0,0.0,2020-10-10 06:58:51.151000+00:00,,,,,
105869041,2020-10-10 01:10:12.412000,1189.932,1189.932,1189.93,2020-10-10 08:30:02.845000+00:00,,,,5.0,2020-10-10 01:26:31.242003
611545416,2020-10-10 02:28:24.435000,493.841,159.855,326.85,2020-10-10 12:10:01.129000+00:00,,,,2.0,2020-10-10 02:32:09.104003
144464548,2020-10-10 02:32:26.501000,463.257,463.257,463.26,2020-10-10 09:40:09.758000+00:00,,,,3.0,2020-10-10 02:39:27.759003
734688060,2020-10-10 02:46:51.465000,189.642,189.642,189.64,2020-10-10 09:50:01.108000+00:00,,,,2.0,2020-10-10 02:49:08.700002
635626376,2020-10-10 03:53:33.107000,1812.944,5.417,418.05,2020-10-17 03:00:52.577000+00:00,,,,9.0,2020-10-14 04:10:28.138003
2634584,2020-10-10 04:07:34.112000,1674.105,186.792,823.71,2020-10-10 15:48:17.186000+00:00,,,,5.0,2020-10-10 08:41:51.334003
104716311,2020-10-10 05:35:22.046000,809.854,79.372,444.61,2020-10-10 13:26:00.949000+00:00,,,,3.0,2020-10-10 05:44:19.289003
906353122,2020-10-10 05:42:57.233000,1992.499,464.976,1212.58,2020-10-14 12:49:19.379000+00:00,,,,7.0,2020-10-14 05:26:19.860003
505776969,2020-10-10 05:47:03.916000,428.634,428.634,428.63,2020-10-10 12:54:12.783000+00:00,,,,2.0,2020-10-10 05:51:24.624001
970930996,2020-10-10 06:19:14.770000,6740.903,0.0,1491.32,2020-10-13 15:11:13.538000+00:00,,,,8.0,2020-10-12 09:48:34.256004
175705131,2020-10-10 07:49:00.639000,415.46,415.46,415.46,2020-10-10 14:55:56.100000+00:00,,,,2.0,2020-10-10 07:52:41.271003
793351327,2020-10-10 07:56:07.510000,569.642,0.0,284.82,2020-10-10 19:06:51.714000+00:00,,,,2.0,2020-10-10 12:05:34.367001
554506787,2020-10-10 08:11:14.472000,1802.527,255.651,1137.5,2020-10-13 16:07:10.588000+00:00,,,,7.0,2020-10-12 12:10:21.055003
98202387,2020-10-10 08:43:52.987000,2484.24,47.191,470.87,2020-10-20 06:46:50.884000+00:00,,,,10.0,2020-10-17 22:19:32.377003
156281331,2020-10-10 21:46:08.648000,66.633,66.633,66.63,2020-10-11 04:47:15.782000+00:00,,,,,
247259304,2020-10-11 00:18:37.554000,1657.721,6.001,427.41,2020-10-20 21:09:57.551000+00:00,,,,7.0,2020-10-20 13:02:51.809003
121138283,2020-10-11 00:20:02.503000,272.756,272.756,272.76,2020-10-11 07:24:35.517000+00:00,,,,2.0,2020-10-11 00:22:51.231003
426035521,2020-10-11 00:31:34.641000,564.278,564.278,564.28,2020-10-11 07:40:58.945000+00:00,,,,2.0,2020-10-11 00:38:41.313003
947974200,2020-10-11 01:00:31.925000,656.773,656.773,656.77,2020-10-11 08:11:28.932000+00:00,,,,3.0,2020-10-11 01:06:16.177003
21490433,2020-10-11 02:14:01.502000,375.971,375.971,375.97,2020-10-11 09:20:17.603000+00:00,,,,2.0,2020-10-11 02:17:51.542003
381794589,2020-10-11 05:28:54.549000,178.793,114.051,146.42,2020-10-12 14:19:54.892000+00:00,,,,2.0,2020-10-11 05:30:45.054003
156069602,2020-10-11 05:50:26.364000,5902.984,55.128,1586.27,2020-10-19 03:07:56.638000+00:00,,,,10.0,2020-10-15 21:55:53.497004
790533471,2020-10-11 06:09:58.438000,969.451,28.872,391.96,2020-10-11 21:35:10.504000+00:00,,,,4.0,2020-10-11 10:12:37.683003
387009039,2020-10-11 07:17:48.624000,1457.042,256.936,926.18,2020-10-18 18:55:13.208000+00:00,,,,7.0,2020-10-18 11:51:55.169003
734484886,2020-10-11 07:20:50.652000,2046.385,11.456,924.77,2020-10-12 09:56:44.131000+00:00,,,,7.0,2020-10-11 09:05:06.656003
20503045,2020-10-11 08:55:59.345000,135.236,135.236,135.24,2020-10-11 15:58:14.676000+00:00,,,,,
906332724,2020-10-11 09:25:48.806000,4543.482,35.55,939.37,2020-10-14 09:40:26.184000+00:00,,,,10.0,2020-10-13 05:09:14.346003
995266034,2020-10-11 10:40:44.430000,1227.533,6.4,467.7,2020-10-19 02:44:51.586000+00:00,,,,3.0,2020-10-16 11:46:47.909004
814257483,2020-10-11 12:30:22.589000,1229.771,1229.771,1229.77,2020-10-11 19:50:52.861000+00:00,,,,3.0,2020-10-11 12:46:34.285003
779130006,2020-10-11 12:39:00.288000,1988.064,46.17,508.92,2020-10-19 15:46:15.781000+00:00,,,,9.0,2020-10-17 11:34:02.349004
871715695,2020-10-11 22:12:57.696000,2023.343,58.126,675.47,2020-10-16 05:30:04.235000+00:00,,,,8.0,2020-10-12 23:32:07.015005
922637683,2020-10-11 22:26:19.535000,1610.167,293.516,790.19,2020-10-20 11:12:16.893000+00:00,,,,8.0,2020-10-20 03:53:47.667001
863502521,2020-10-11 22:33:17.681000,31.675,31.675,31.68,2020-10-12 05:33:49.574000+00:00,,,,,
745775328,2020-10-11 22:51:25.748000,5534.868,0.0,764.57,2020-10-21 22:28:27.580000+00:00,,,,16.0,2020-10-20 15:10:08.489003
714586569,2020-10-11 23:16:22.999000,3645.977,0.0,724.31,2020-10-21 18:27:09.552000+00:00,,,,12.0,2020-10-21 06:35:42.377003
914568004,2020-10-12 00:20:21.080000,5128.968,36.009,1147.83,2020-10-19 00:06:33.857000+00:00,,,,8.0,2020-10-17 22:38:38.226004
689782797,2020-10-12 00:35:56.062000,4305.342,324.973,1054.6,2020-10-21 23:07:41.173000+00:00,,,,16.0,2020-10-21 16:02:18.121004
606243092,2020-10-12 00:42:19.217000,1269.318,63.408,497.24,2020-10-18 14:02:13.998000+00:00,,,,9.0,2020-10-17 20:58:29.088002
777916152,2020-10-12 01:08:11.075000,716.621,373.697,495.88,2020-10-16 14:39:34.843000+00:00,,,,4.0,2020-10-12 03:55:59.245006
62037066,2020-10-12 01:28:21.922000,5979.004,66.788,1024.41,2020-10-21 03:19:18.214000+00:00,,,,11.0,2020-10-20 19:49:40.652003
597924491,2020-10-12 01:34:51.931000,1332.548,697.902,1015.23,2020-10-12 12:02:36.463000+00:00,,,,7.0,2020-10-12 05:00:04.951003
282599349,2020-10-12 02:53:09.782000,0.0,0.0,0.0,2020-10-12 09:53:26.327000+00:00,,,,,
99031755,2020-10-12 04:18:09.844000,442.958,442.958,442.96,2020-10-12 11:25:33.204000+00:00,,,,2.0,2020-10-12 04:24:54.082003
205411930,2020-10-12 04:21:20.987000,3090.909,13.611,551.8,2020-10-21 13:42:40.410000+00:00,,,,11.0,2020-10-19 01:46:34.176004
133316838,2020-10-12 05:33:46.995000,299.477,299.477,299.48,2020-10-12 12:48:33.257000+00:00,,,,2.0,2020-10-12 05:36:18.213003
70163399,2020-10-12 05:46:58.153000,1209.952,163.272,508.03,2020-10-19 13:43:49.827000+00:00,,,,8.0,2020-10-18 03:51:43.640004
532413925,2020-10-12 06:24:01.764000,5488.839,36.684,823.75,2020-10-21 23:49:33.034000+00:00,,,,13.0,2020-10-21 16:00:32.674004
714410294,2020-10-12 07:20:16.480000,329.254,329.254,329.25,2020-10-12 14:25:45.735000+00:00,,,,,
669022218,2020-10-12 07:41:47.830000,2558.301,91.646,661.57,2020-10-21 19:13:41.412000+00:00,,,,8.0,2020-10-14 01:29:01.580004
867928773,2020-10-12 08:32:27.777000,1906.081,177.514,936.83,2020-10-13 18:36:39.641000+00:00,,,,8.0,2020-10-13 02:42:44.523004
437344091,2020-10-12 10:27:34.379000,2754.491,32.555,506.02,2020-10-22 04:35:29.902000+00:00,,,,10.0,2020-10-17 14:32:21.677003
508320071,2020-10-12 11:02:34.375000,3147.422,19.734,508.35,2020-10-22 07:25:37.145000+00:00,,,,10.0,2020-10-19 22:55:18.251004
432035987,2020-10-12 15:53:03.630000,5694.752,236.686,1463.99,2020-10-22 15:28:15.487000+00:00,,,,12.0,2020-10-21 12:43:07.449003
80988228,2020-10-12 16:02:29.842000,2107.815,202.695,1037.87,2020-10-21 05:12:04.605000+00:00,,,,7.0,2020-10-20 22:03:13.787003
547932659,2020-10-13 01:21:26.293000,1614.965,1614.965,1614.97,2020-10-13 08:55:55.076000+00:00,,,,4.0,2020-10-13 01:38:26.344004
699706432,2020-10-13 04:27:16.479000,74.449,74.449,74.45,2020-10-13 11:28:30.929000+00:00,,,,,
320400344,2020-10-13 06:05:11.958000,3468.896,22.4,1103.28,2020-10-23 04:48:29.138000+00:00,,,,9.0,2020-10-21 02:26:36.249003
304727799,2020-10-13 06:42:52.574000,891.932,106.007,371.43,2020-10-16 05:07:55.968000+00:00,,,,7.0,2020-10-14 09:57:01.532002
692847081,2020-10-13 09:41:21.080000,801.056,801.056,801.06,2020-10-13 16:58:08.740000+00:00,,,,4.0,2020-10-13 09:53:01.080003
82429676,2020-10-13 11:06:34.873000,1205.826,52.232,423.75,2020-10-22 22:05:25.485000+00:00,,,,9.0,2020-10-17 13:47:03.170003
74242721,2020-10-13 11:44:59.430000,129.247,129.247,129.25,2020-10-13 18:47:08.678000+00:00,,,,,
338368140,2020-10-13 13:42:47.300000,1375.029,1375.029,1375.03,2020-10-13 21:05:42.830000+00:00,,,,4.0,2020-10-13 13:54:51.916003
478716563,2020-10-14 06:50:54.898000,61.229,61.229,61.23,2020-10-14 13:51:56.628000+00:00,,,,,
541972254,2020-10-14 08:32:44.042000,3090.673,130.127,1610.4,2020-10-15 01:51:04.814000+00:00,,,,7.0,2020-10-14 09:23:02.506003
438040773,2020-10-14 09:10:50.093000,920.6,36.364,227.78,2020-10-16 08:25:47.995000+00:00,,,,4.0,2020-10-14 09:23:27.456005
800484873,2020-10-14 09:45:57.164000,713.694,713.694,713.69,2020-10-14 16:57:51.359000+00:00,,,,4.0,2020-10-14 09:52:54.125006
550695643,2020-10-14 11:20:32.475000,1837.532,268.65,892.67,2020-10-21 18:27:35.910000+00:00,,,,9.0,2020-10-20 11:11:15.839003
513275337,2020-10-14 12:19:46.652000,3139.9,1.955,528.5,2020-10-22 22:18:20.164000+00:00,,,,10.0,2020-10-22 11:37:56.891004
120916457,2020-10-14 18:18:36.395000,749.882,22.414,292.93,2020-10-15 03:08:40.738000+00:00,,,,4.0,2020-10-14 18:28:46.695006
60395023,2020-10-12 21:55:01.955000,5120.278,121.608,1097.63,2020-10-22 06:56:13.874000+00:00,2.28854961832061,1.14427480916031,0.545342420937839,14.0,2020-10-21 12:56:54.025004
988655466,2020-10-14 08:43:31.891000,2087.026,28.185,371.3,2020-10-17 11:28:31.183000+00:00,,,,8.0,2020-10-15 00:52:33.423005
829676119,2020-10-07 10:53:31.110000,82.397,82.397,82.4,2020-10-07 17:54:53.508000+00:00,,,,,
506945270,2020-10-07 18:05:02.305000,260.833,260.833,260.83,2020-10-08 01:12:59.745000+00:00,,,,2.0,2020-10-07 18:08:17.901003
819265326,2020-10-07 10:15:54.087000,698.261,698.261,698.26,2020-10-07 17:27:32.849000+00:00,,,,3.0,2020-10-07 10:25:23.674003
369963306,2020-10-08 04:31:30.371000,232.965,232.965,232.97,2020-10-08 11:35:23.837000+00:00,,,,,
469368927,2020-10-05 03:33:11.502000,50.127,50.127,50.13,2020-10-05 10:34:02.130003+00:00,,,,,
56365283,2020-10-05 09:49:09.197000,268.307,268.307,268.31,2020-10-05 16:53:37.506000+00:00,,,,2.0,2020-10-05 09:52:05.315003
305372100,2020-10-06 04:03:10.461000,843.722,843.722,843.72,2020-10-06 11:17:14.684000+00:00,,,,3.0,2020-10-06 04:10:25.886003
28477965,2020-10-06 09:14:47.586000,2351.192,1336.701,1843.95,2020-10-07 16:14:18.395000+00:00,,,,8.0,2020-10-07 09:11:09.088004
650154107,2020-10-06 11:32:08.825000,3898.757,48.881,521.58,2020-10-16 06:43:47.274000+00:00,,,,9.0,2020-10-08 07:18:07.813003
502487633,2020-10-06 16:03:27.777000,220.389,220.389,220.39,2020-10-06 23:07:08.667000+00:00,,,,2.0,2020-10-06 16:06:28.480003
297707093,2020-10-08 06:30:50.800000,162.509,162.509,162.51,2020-10-08 13:33:33.312000+00:00,,,,,
551466698,2020-10-08 10:38:06.668000,950.327,950.327,950.33,2020-10-08 17:53:57.496000+00:00,,,,3.0,2020-10-08 10:51:37.611003
218799022,2020-10-08 12:49:40.035000,488.456,488.456,488.46,2020-10-08 20:12:06.536000+00:00,,,,2.0,2020-10-08 12:52:17.840003
22713272,2020-10-08 22:01:30.823000,4.876,4.876,4.88,2020-10-09 05:01:36.200000+00:00,,,,,
455351025,2020-10-09 02:48:42.330000,401.83,401.83,401.83,2020-10-09 09:55:24.161000+00:00,,,,2.0,2020-10-09 02:52:18.787003
45727280,2020-10-09 09:33:57.866000,519.824,519.824,519.82,2020-10-09 16:42:38.102000+00:00,,,,3.0,2020-10-09 09:39:53.268003
504077849,2020-10-09 09:54:09.216000,577.891,0.0,288.95,2020-10-09 17:34:11.318000+00:00,,,,2.0,2020-10-09 09:59:04.093003
833508673,2020-10-09 10:31:43.095000,262.396,262.396,262.4,2020-10-09 17:36:05.492000+00:00,,,,2.0,2020-10-09 10:35:50.591003
896448976,2020-10-09 11:10:06.802000,1836.215,116.713,1139.7,2020-10-10 07:40:04.605000+00:00,,,,8.0,2020-10-10 00:06:11.430004
204799383,2020-10-09 11:29:36.893000,62.81,62.81,62.81,2020-10-09 18:30:39.926000+00:00,,,,,
707340315,2020-10-09 11:43:50.162000,223.729,223.729,223.73,2020-10-09 18:47:34.067000+00:00,,,,,
410395194,2020-10-09 11:59:00.620000,178.481,178.481,178.48,2020-10-09 19:01:59.602000+00:00,,,,2.0,2020-10-09 12:00:58.122003
951602808,2020-10-09 12:00:55.646000,398.859,398.859,398.86,2020-10-09 19:07:34.506000+00:00,,,,3.0,2020-10-09 12:06:36.506003
908409286,2020-10-09 12:28:16.864000,72.894,47.012,59.95,2020-10-09 19:56:39.489000+00:00,,,,,
752309259,2020-10-09 13:28:33.871000,366.14,366.14,366.14,2020-10-09 20:34:42.370000+00:00,,,,3.0,2020-10-09 13:34:40.011003
112305684,2020-10-09 13:42:38.928000,181.719,181.719,181.72,2020-10-09 20:45:41.148000+00:00,,,,2.0,2020-10-09 13:45:19.708003
994528474,2020-10-09 13:51:48.954000,595.702,71.729,333.72,2020-10-10 23:10:36.625000+00:00,,,,3.0,2020-10-09 14:01:09.702003
695560416,2020-10-09 13:59:25.533000,149.385,149.385,149.39,2020-10-09 21:01:55.306000+00:00,,,,,
595290886,2020-10-09 14:13:45.151000,1570.9,674.702,1122.8,2020-10-10 17:39:08.124000+00:00,,,,4.0,2020-10-09 14:36:02.448004
584686024,2020-10-09 15:22:48.012000,4148.135,0.0,777.54,2020-10-18 20:36:57.898000+00:00,,,,9.0,2020-10-14 03:30:28.579003
682327891,2020-10-09 15:30:39.763000,4406.07,11.159,1643.37,2020-10-18 12:56:04.168000+00:00,,,,8.0,2020-10-11 15:30:06.208003
526193231,2020-10-06 09:57:49.798000,6201.88,102.027,1272.17,2020-10-16 08:23:44.745000+00:00,,,,11.0,2020-10-13 00:53:49.292004
45238758,2020-10-09 04:04:57.551000,84.621,84.621,84.62,2020-10-09 11:06:22.173000+00:00,,,,,
413658913,2020-10-09 04:07:12.125000,2723.353,0.0,1100.09,2020-10-11 17:10:31.111000+00:00,,,,8.0,2020-10-11 07:29:38.678004
530599261,2020-10-09 09:17:12.043000,3538.149,273.304,1905.73,2020-10-09 20:53:35.176000+00:00,,,,8.0,2020-10-09 10:11:56.522005
305114076,2020-10-09 11:57:18.644000,99.021,99.021,99.02,2020-10-09 18:58:58.166000+00:00,,,,,
382477922,2020-10-09 14:45:04.813000,144.328,35.946,90.14,2020-10-11 21:36:54.876000+00:00,,,,,
727773488,2020-10-09 16:00:08.370000,2923.682,0.0,1184.39,2020-10-15 05:25:11.380000+00:00,,,,5.0,2020-10-09 16:39:52.263003
369917786,2020-10-09 16:18:24.277000,2683.168,51.034,648.61,2020-10-19 13:08:14.845000+00:00,,,,14.0,2020-10-19 03:39:50.598004
464377599,2020-10-12 23:13:26.016000,130.842,130.842,130.84,2020-10-13 06:15:36.859000+00:00,,,,,
47308496,2020-10-09 16:45:55.381000,144.228,144.228,144.23,2020-10-09 23:48:19.879000+00:00,,,,,
389931313,2020-10-09 16:56:18.169000,134.169,134.169,134.17,2020-10-09 23:58:32.839000+00:00,,,,2.0,2020-10-09 16:58:23.357003
837562829,2020-10-09 17:46:02.824000,431.518,431.518,431.52,2020-10-10 00:53:14.513000+00:00,,,,3.0,2020-10-09 17:52:44.482003
452816260,2020-10-09 19:34:35.472000,1741.096,41.614,558.16,2020-10-15 16:47:31.743000+00:00,,,,8.0,2020-10-10 23:59:41.427000
720873044,2020-10-09 19:54:31.050000,0.0,0.0,0.0,2020-10-10 02:54:31.549000+00:00,,,,,
864443903,2020-10-09 21:00:17.127000,1423.015,355.758,889.39,2020-10-10 05:45:45.847000+00:00,,,,4.0,2020-10-09 21:12:28.216004
765933790,2020-10-09 22:41:30.548000,3874.436,166.918,1257.43,2020-10-19 20:38:30.342000+00:00,,,,10.0,2020-10-19 13:37:06.538004
865762514,2020-10-09 23:45:37.703000,348.132,0.0,174.07,2020-10-10 07:28:13.067000+00:00,,,,2.0,2020-10-10 00:25:44.908003
322183989,2020-10-09 23:47:35.022000,1538.331,85.977,707.98,2020-10-19 12:26:45.939000+00:00,,,,5.0,2020-10-19 05:16:23.370003
302739994,2020-10-10 00:00:05.947000,1149.416,1149.416,1149.42,2020-10-10 07:19:15.488000+00:00,,,,4.0,2020-10-10 00:08:41.626004
577512507,2020-10-10 02:05:19.037000,2233.582,707.217,1218.11,2020-10-10 11:17:23.126000+00:00,,,,7.0,2020-10-10 04:12:51.283003
171565368,2020-10-10 03:08:01.481000,3086.498,32.717,526.19,2020-10-12 05:20:21.047000+00:00,,,,8.0,2020-10-11 05:01:12.508004
839452300,2020-10-10 03:22:41.342000,333.663,333.663,333.66,2020-10-10 10:34:14.843000+00:00,,,,,
186188,2020-10-10 03:32:03.970000,0.0,0.0,0.0,2020-10-10 10:32:24.176000+00:00,,,,,
219087036,2020-10-10 03:41:05.941000,1259.805,385.38,822.59,2020-10-10 14:01:40.513000+00:00,,,,3.0,2020-10-10 07:00:42.112003
488867636,2020-10-10 04:24:51.856000,2248.611,55.048,619.36,2020-10-11 09:45:08.266000+00:00,,,,7.0,2020-10-10 11:17:25.778003
318888013,2020-10-10 05:25:33.981000,198.544,0.0,75.77,2020-10-18 13:15:21.437000+00:00,,,,2.0,2020-10-18 06:15:18.621003
888766289,2020-10-10 05:39:00.250000,349.191,349.191,349.19,2020-10-10 12:44:49.442000+00:00,,,,3.0,2020-10-10 05:44:22.072003
321249534,2020-10-10 05:43:34.995000,4898.904,141.611,1327.12,2020-10-11 03:35:17.676000+00:00,,,,8.0,2020-10-10 08:34:53.805004
217189108,2020-10-10 06:19:39.993000,887.974,92.1,490.04,2020-10-10 14:05:09.362000+00:00,,,,3.0,2020-10-10 07:00:01.529003
643576451,2020-10-10 06:20:26.396000,3424.582,0.0,1509.81,2020-10-19 16:28:31.624000+00:00,,,,10.0,2020-10-17 10:26:07.081003
555102385,2020-10-10 06:30:11.126000,1122.602,1122.602,1122.6,2020-10-10 13:48:54.228000+00:00,,,,3.0,2020-10-10 06:40:21.106003
212080889,2020-10-10 07:20:31.789000,900.636,900.636,900.64,2020-10-10 14:35:32.426000+00:00,,,,4.0,2020-10-10 07:33:24.715004
427913248,2020-10-10 07:25:18.170000,106.917,106.917,106.92,2020-10-10 14:35:18.112000+00:00,,,,,
456731429,2020-10-10 07:41:57.607000,2033.231,92.205,937.45,2020-10-14 16:46:24.265000+00:00,,,,8.0,2020-10-11 11:39:49.008004
635867138,2020-10-10 08:56:09.140000,1599.254,57.609,828.43,2020-10-10 17:17:13.690000+00:00,,,,,
492833920,2020-10-10 10:58:27.292000,398.703,398.703,398.7,2020-10-10 18:05:05.996000+00:00,,,,2.0,2020-10-10 11:01:53.002003
263317860,2020-10-10 10:59:51.680000,337.164,337.164,337.16,2020-10-10 18:05:28.845000+00:00,,,,2.0,2020-10-10 11:01:59.729003
343322464,2020-10-10 11:18:47.536000,404.154,404.154,404.15,2020-10-10 18:25:31.730000+00:00,,,,3.0,2020-10-10 11:23:37.780003
689929210,2020-10-10 11:21:20.559000,1302.189,1302.189,1302.19,2020-10-10 18:43:03.249000+00:00,,,,4.0,2020-10-10 11:32:46.565004
350124164,2020-10-10 12:22:53.115000,1818.5,804.249,1356.55,2020-10-17 21:01:24.063000+00:00,,,,7.0,2020-10-10 20:56:21.796003
673441575,2020-10-10 12:45:17.975000,81.485,81.485,81.49,2020-10-10 19:46:39.961000+00:00,,,,,
725815202,2020-10-10 13:25:24.952000,77.339,77.339,77.34,2020-10-10 20:37:23.324000+00:00,,,,,
459028401,2020-10-10 14:09:11.911000,678.603,678.603,678.6,2020-10-10 21:20:30.515000+00:00,,,,3.0,2020-10-10 14:15:56.992003
335894215,2020-10-13 01:11:05.897000,70.008,70.008,70.01,2020-10-13 08:12:15.905000+00:00,,,,,
193398704,2020-10-10 10:57:10.456000,413.213,413.213,413.21,2020-10-10 18:04:04.079000+00:00,,,,2.0,2020-10-10 11:00:20.274003
197678593,2020-10-05 06:51:34.615000,1587.581,1587.581,1587.58,2020-10-05 14:18:02.317000+00:00,,,,4.0,2020-10-05 07:11:58.941004
526810093,2020-10-05 06:53:29.517000,4671.91,64.913,668.59,2020-10-15 06:30:18.683000+00:00,,,,11.0,2020-10-13 03:04:55.304002
403665480,2020-10-06 11:03:17.268000,3790.172,13.965,569.66,2020-10-16 09:03:35.996000+00:00,,,,11.0,2020-10-13 08:37:23.098004
952286233,2020-10-07 10:22:06.216000,0.0,0.0,0.0,2020-10-07 17:22:39.756000+00:00,,,,,
947975330,2020-10-12 05:18:35.454000,1933.825,64.243,909.29,2020-10-13 10:28:15.121000+00:00,,,,8.0,2020-10-13 03:22:51.765004
715709374,2020-10-12 05:19:05.467000,9872.194,61.111,967.62,2020-10-22 03:54:50.124000+00:00,,,,15.0,2020-10-21 01:26:46.509003
573438416,2020-10-12 05:29:02.028000,2550.746,71.956,921.33,2020-10-22 03:20:48.552000+00:00,,,,11.0,2020-10-21 05:48:34.004004
945876959,2020-10-12 05:34:07.073000,1990.572,47.602,873.66,2020-10-21 09:29:32.466000+00:00,,,,8.0,2020-10-13 13:42:07.982004
407500254,2020-10-12 05:54:28.711000,11481.341,90.692,1446.9,2020-10-22 03:36:46.846000+00:00,,,,13.0,2020-10-20 02:11:51.759000
74192051,2020-10-09 10:15:21.944000,424.535,424.535,424.54,2020-10-09 17:22:26.639000+00:00,,,,3.0,2020-10-09 10:21:08.769004
12464354,2020-10-12 06:03:43.503000,2789.087,42.085,634.62,2020-10-16 15:58:57.816000+00:00,,,,8.0,2020-10-15 02:09:34.042004
9368088,2020-10-12 06:16:02.579000,3576.668,78.904,362.83,2020-10-21 21:22:18.218000+00:00,,,,8.0,2020-10-12 08:18:56.778004
131372531,2020-10-12 07:31:14.204000,568.612,568.612,568.61,2020-10-12 14:40:43.317000+00:00,,,,3.0,2020-10-12 07:38:26.795003
826599614,2020-10-12 07:37:23.582000,904.572,72.339,366.25,2020-10-20 13:50:49.015000+00:00,,,,4.0,2020-10-13 00:55:11.117003
221266379,2020-10-12 07:52:04.583000,1404.162,566.265,985.21,2020-10-14 09:15:24.215000+00:00,,,,6.0,2020-10-14 02:09:18.459003
